,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
4220,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-05-2015,German Lotto,20-05-2015,V,4 Numbers + SuperBall,3385,129.4,"[2, 11, 26, 30, 33, 38]",7,,,,,
4221,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-05-2015,German Lotto,20-05-2015,VI,4 Numbers,26038,33.6,"[2, 11, 26, 30, 33, 38]",7,,,,,
4222,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-05-2015,German Lotto,20-05-2015,VII,3 Numbers + SuperBall,58723,14.9,"[2, 11, 26, 30, 33, 38]",7,,,,,
4223,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-05-2015,German Lotto,20-05-2015,VIII,3 Numbers,455110,8.6,"[2, 11, 26, 30, 33, 38]",7,,,,,
4224,https://www.lottoland.com/en/german-lottery/results-winning-numbers/20-05-2015,German Lotto,20-05-2015,IX,2 Numbers + SuperBall,408105,5,"[2, 11, 26, 30, 33, 38]",7,,,,,
4225,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,I,6 Numbers + SuperBall,0,9358313.3,"[14, 15, 16, 34, 40, 47]",5,,,,,
4226,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,II,6 Numbers,3,612137.7,"[14, 15, 16, 34, 40, 47]",5,,,,,
4227,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,III,5 Numbers + SuperBall,60,15303.4,"[14, 15, 16, 34, 40, 47]",5,,,,,
4228,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,IV,5 Numbers,395,6973.7,"[14, 15, 16, 34, 40, 47]",5,,,,,
4229,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,V,4 Numbers + SuperBall,3312,277.2,"[14, 15, 16, 34, 40, 47]",5,,,,,
4230,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,VI,4 Numbers,24696,74.3,"[14, 15, 16, 34, 40, 47]",5,,,,,
4231,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,VII,3 Numbers + SuperBall,70815,25.9,"[14, 15, 16, 34, 40, 47]",5,,,,,
4232,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,VIII,3 Numbers,540517,15.2,"[14, 15, 16, 34, 40, 47]",5,,,,,
4233,https://www.lottoland.com/en/german-lottery/results-winning-numbers/16-05-2015,German Lotto,16-05-2015,IX,2 Numbers + SuperBall,638329,5,"[14, 15, 16, 34, 40, 47]",5,,,,,
4234,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,I,6 Numbers + SuperBall,0,6194162.6,"[3, 7, 20, 27, 39, 49]",1,,,,,
4235,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,II,6 Numbers,1,2738785.3,"[3, 7, 20, 27, 39, 49]",1,,,,,
4236,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,III,5 Numbers + SuperBall,38,11735,"[3, 7, 20, 27, 39, 49]",1,,,,,
4237,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,IV,5 Numbers,455,2940.2,"[3, 7, 20, 27, 39, 49]",1,,,,,
4238,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,V,4 Numbers + SuperBall,2310,193,"[3, 7, 20, 27, 39, 49]",1,,,,,
4239,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,VI,4 Numbers,24488,36.4,"[3, 7, 20, 27, 39, 49]",1,,,,,
4240,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,VII,3 Numbers + SuperBall,41502,21.4,"[3, 7, 20, 27, 39, 49]",1,,,,,
4241,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,VIII,3 Numbers,439572,9.1,"[3, 7, 20, 27, 39, 49]",1,,,,,
4242,https://www.lottoland.com/en/german-lottery/results-winning-numbers/13-05-2015,German Lotto,13-05-2015,IX,2 Numbers + SuperBall,303938,5,"[3, 7, 20, 27, 39, 49]",1,,,,,
4243,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,I,6 Numbers + SuperBall,0,18688247.6,"[1, 12, 13, 22, 43, 47]",1,,,,,
4244,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,II,6 Numbers,1,2040747.5,"[1, 12, 13, 22, 43, 47]",1,,,,,
4245,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,III,5 Numbers + SuperBall,52,19622.5,"[1, 12, 13, 22, 43, 47]",1,,,,,
4246,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,IV,5 Numbers,596,5136.1,"[1, 12, 13, 22, 43, 47]",1,,,,,
4247,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,V,4 Numbers + SuperBall,3222,316.6,"[1, 12, 13, 22, 43, 47]",1,,,,,
4248,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,VI,4 Numbers,34556,59,"[1, 12, 13, 22, 43, 47]",1,,,,,
4249,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,VII,3 Numbers + SuperBall,67457,30.2,"[1, 12, 13, 22, 43, 47]",1,,,,,
4250,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,VIII,3 Numbers,713418,12.8,"[1, 12, 13, 22, 43, 47]",1,,,,,
4251,https://www.lottoland.com/en/german-lottery/results-winning-numbers/05-09-2015,German Lotto,42133,IX,2 Numbers + SuperBall,566304,5,"[1, 12, 13, 22, 43, 47]",1,,,,,
4252,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,I,6 Numbers + SuperBall,0,26791731,"[7, 9, 20, 38, 41, 43]",6,,,,,
4253,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,II,6 Numbers,2,587344.7,"[7, 9, 20, 38, 41, 43]",6,,,,,
4254,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,III,5 Numbers + SuperBall,62,9473.3,"[7, 9, 20, 38, 41, 43]",6,,,,,
4255,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,IV,5 Numbers,613,2874.4,"[7, 9, 20, 38, 41, 43]",6,,,,,
4256,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,V,4 Numbers + SuperBall,3347,175.4,"[7, 9, 20, 38, 41, 43]",6,,,,,
4257,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,VI,4 Numbers,28140,41.7,"[7, 9, 20, 38, 41, 43]",6,,,,,
4258,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,VII,3 Numbers + SuperBall,60980,19.2,"[7, 9, 20, 38, 41, 43]",6,,,,,
4259,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,VIII,3 Numbers,518008,10.2,"[7, 9, 20, 38, 41, 43]",6,,,,,
4260,https://www.lottoland.com/en/german-lottery/results-winning-numbers/29-04-2015,German Lotto,29-04-2015,IX,2 Numbers + SuperBall,469837,5,"[7, 9, 20, 38, 41, 43]",6,,,,,
4261,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,I,6 Numbers + SuperBall,0,24722581.8,"[1, 3, 7, 11, 23, 36]",6,,,,,
4262,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,II,6 Numbers,5,412478.3,"[1, 3, 7, 11, 23, 36]",6,,,,,
4263,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,III,5 Numbers + SuperBall,185,5574,"[1, 3, 7, 11, 23, 36]",6,,,,,
4264,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,IV,5 Numbers,1685,1835.9,"[1, 3, 7, 11, 23, 36]",6,,,,,
4265,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,V,4 Numbers + SuperBall,9282,111,"[1, 3, 7, 11, 23, 36]",6,,,,,
4266,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,VI,4 Numbers,83127,24.8,"[1, 3, 7, 11, 23, 36]",6,,,,,
4267,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,VII,3 Numbers + SuperBall,137691,14.9,"[1, 3, 7, 11, 23, 36]",6,,,,,
4268,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,VIII,3 Numbers,1199722,7.7,"[1, 3, 7, 11, 23, 36]",6,,,,,
4269,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-04-2015,German Lotto,25-04-2015,IX,2 Numbers + SuperBall,868797,5,"[1, 3, 7, 11, 23, 36]",6,,,,,
4270,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,I,6 Numbers + SuperBall,0,21057568.5,"[4, 11, 21, 22, 34, 35]",7,,,,,
4271,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,II,6 Numbers,2,535830.7,"[4, 11, 21, 22, 34, 35]",7,,,,,
4272,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,III,5 Numbers + SuperBall,58,9238.4,"[4, 11, 21, 22, 34, 35]",7,,,,,
4273,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,IV,5 Numbers,449,3580.1,"[4, 11, 21, 22, 34, 35]",7,,,,,
4274,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,V,4 Numbers + SuperBall,2863,187.1,"[4, 11, 21, 22, 34, 35]",7,,,,,
4275,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,VI,4 Numbers,24628,43.5,"[4, 11, 21, 22, 34, 35]",7,,,,,
4276,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,VII,3 Numbers + SuperBall,54335,19.7,"[4, 11, 21, 22, 34, 35]",7,,,,,
4277,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,VIII,3 Numbers,448181,10.7,"[4, 11, 21, 22, 34, 35]",7,,,,,
4278,https://www.lottoland.com/en/german-lottery/results-winning-numbers/22-04-2015,German Lotto,22-04-2015,IX,2 Numbers + SuperBall,414542,5,"[4, 11, 21, 22, 34, 35]",7,,,,,
4279,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,I,6 Numbers + SuperBall,0,19180236.3,"[3, 5, 14, 17, 39, 44]",7,,,,,
4280,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,II,6 Numbers,2,1445806.5,"[3, 5, 14, 17, 39, 44]",7,,,,,
4281,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,III,5 Numbers + SuperBall,94,10264,"[3, 5, 14, 17, 39, 44]",7,,,,,
4282,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,IV,5 Numbers,915,3163.3,"[3, 5, 14, 17, 39, 44]",7,,,,,
4283,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,V,4 Numbers + SuperBall,6021,160.2,"[3, 5, 14, 17, 39, 44]",7,,,,,
4284,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,VI,4 Numbers,45773,42.1,"[3, 5, 14, 17, 39, 44]",7,,,,,
4285,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,VII,3 Numbers + SuperBall,113853,16.9,"[3, 5, 14, 17, 39, 44]",7,,,,,
4286,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,VIII,3 Numbers,872606,9.9,"[3, 5, 14, 17, 39, 44]",7,,,,,
4287,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-04-2015,German Lotto,18-04-2015,IX,2 Numbers + SuperBall,858726,5,"[3, 5, 14, 17, 39, 44]",7,,,,,
4288,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,I,6 Numbers + SuperBall,0,15717481,"[14, 29, 33, 37, 39, 46]",7,,,,,
4289,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,II,6 Numbers,0,961974.1,"[14, 29, 33, 37, 39, 46]",7,,,,,
4290,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,III,5 Numbers + SuperBall,35,13742.4,"[14, 29, 33, 37, 39, 46]",7,,,,,
4291,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,IV,5 Numbers,247,5841.9,"[14, 29, 33, 37, 39, 46]",7,,,,,
4292,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,V,4 Numbers + SuperBall,2218,216.8,"[14, 29, 33, 37, 39, 46]",7,,,,,
4293,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,VI,4 Numbers,17073,56.3,"[14, 29, 33, 37, 39, 46]",7,,,,,
4294,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,VII,3 Numbers + SuperBall,43994,21.8,"[14, 29, 33, 37, 39, 46]",7,,,,,
4295,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,VIII,3 Numbers,343273,12.6,"[14, 29, 33, 37, 39, 46]",7,,,,,
4296,https://www.lottoland.com/en/german-lottery/results-winning-numbers/15-04-2015,German Lotto,15-04-2015,IX,2 Numbers + SuperBall,355102,5,"[14, 29, 33, 37, 39, 46]",7,,,,,
4297,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,I,6 Numbers + SuperBall,0,1413384,"[5, 12, 24, 33, 40, 45]",6,,,,,
4298,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,II,6 Numbers,4,198372,"[5, 12, 24, 33, 40, 45]",6,,,,,
4299,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,III,5 Numbers + SuperBall,66,6011.2,"[5, 12, 24, 33, 40, 45]",6,,,,,
4300,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,IV,5 Numbers,589,2020.7,"[5, 12, 24, 33, 40, 45]",6,,,,,
4301,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,V,4 Numbers + SuperBall,3055,129.8,"[5, 12, 24, 33, 40, 45]",6,,,,,
4302,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,VI,4 Numbers,26598,29.8,"[5, 12, 24, 33, 40, 45]",6,,,,,
4303,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,VII,3 Numbers + SuperBall,48019,16.5,"[5, 12, 24, 33, 40, 45]",6,,,,,
4304,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,VIII,3 Numbers,394631,9,"[5, 12, 24, 33, 40, 45]",6,,,,,
4305,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-11-2015,German Lotto,42105,IX,2 Numbers + SuperBall,338759,5,"[5, 12, 24, 33, 40, 45]",6,,,,,
4306,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,I,6 Numbers + SuperBall,0,9173221.2,"[12, 20, 23, 28, 34, 43]",8,,,,,
4307,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,II,6 Numbers,1,1909012,"[12, 20, 23, 28, 34, 43]",8,,,,,
4308,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,III,5 Numbers + SuperBall,72,13257,"[12, 20, 23, 28, 34, 43]",8,,,,,
4309,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,IV,5 Numbers,574,4988.7,"[12, 20, 23, 28, 34, 43]",8,,,,,
4310,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,V,4 Numbers + SuperBall,4328,220.5,"[12, 20, 23, 28, 34, 43]",8,,,,,
4311,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,VI,4 Numbers,35784,53.3,"[12, 20, 23, 28, 34, 43]",8,,,,,
4312,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,VII,3 Numbers + SuperBall,83376,22.8,"[12, 20, 23, 28, 34, 43]",8,,,,,
4313,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,VIII,3 Numbers,694079,12.3,"[12, 20, 23, 28, 34, 43]",8,,,,,
4314,https://www.lottoland.com/en/german-lottery/results-winning-numbers/04-04-2015,German Lotto,42098,IX,2 Numbers + SuperBall,672851,5,"[12, 20, 23, 28, 34, 43]",8,,,,,
4315,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,I,6 Numbers + SuperBall,0,4404720.6,"[6, 7, 26, 27, 30, 46]",4,,,,,
4316,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,II,6 Numbers,1,1752603.9,"[6, 7, 26, 27, 30, 46]",4,,,,,
4317,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,III,5 Numbers + SuperBall,98,8941.8,"[6, 7, 26, 27, 30, 46]",4,,,,,
4318,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,IV,5 Numbers,696,3777.1,"[6, 7, 26, 27, 30, 46]",4,,,,,
4319,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,V,4 Numbers + SuperBall,4487,195.2,"[6, 7, 26, 27, 30, 46]",4,,,,,
4320,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,VI,4 Numbers,43646,40.1,"[6, 7, 26, 27, 30, 46]",4,,,,,
4321,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,VII,3 Numbers + SuperBall,86114,20.3,"[6, 7, 26, 27, 30, 46]",4,,,,,
4322,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,VIII,3 Numbers,818303,9.6,"[6, 7, 26, 27, 30, 46]",4,,,,,
4323,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-03-2015,German Lotto,28-03-2015,IX,2 Numbers + SuperBall,660869,5,"[6, 7, 26, 27, 30, 46]",4,,,,,
4324,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,I,6 Numbers + SuperBall,0,1347049.5,"[13, 16, 19, 27, 39, 48]",1,,,,,
4325,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,II,6 Numbers,2,396253.9,"[13, 16, 19, 27, 39, 48]",1,,,,,
4326,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,III,5 Numbers + SuperBall,49,8086.8,"[13, 16, 19, 27, 39, 48]",1,,,,,
4327,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,IV,5 Numbers,639,1860.3,"[13, 16, 19, 27, 39, 48]",1,,,,,
4328,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,V,4 Numbers + SuperBall,2100,188.6,"[13, 16, 19, 27, 39, 48]",1,,,,,
4329,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,VI,4 Numbers,21410,37,"[13, 16, 19, 27, 39, 48]",1,,,,,
4330,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,VII,3 Numbers + SuperBall,34768,22.7,"[13, 16, 19, 27, 39, 48]",1,,,,,
4331,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,VIII,3 Numbers,360571,9.8,"[13, 16, 19, 27, 39, 48]",1,,,,,
4332,https://www.lottoland.com/en/german-lottery/results-winning-numbers/25-03-2015,German Lotto,25-03-2015,IX,2 Numbers + SuperBall,250339,5,"[13, 16, 19, 27, 39, 48]",1,,,,,
4333,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,I,6 Numbers + SuperBall,1,4444951.1,"[3, 4, 5, 19, 30, 41]",1,,,,,
4334,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,II,6 Numbers,8,222111.6,"[3, 4, 5, 19, 30, 41]",1,,,,,
4335,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,III,5 Numbers + SuperBall,117,7593.5,"[3, 4, 5, 19, 30, 41]",1,,,,,
4336,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,IV,5 Numbers,1342,1986,"[3, 4, 5, 19, 30, 41]",1,,,,,
4337,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,V,4 Numbers + SuperBall,5979,148.5,"[3, 4, 5, 19, 30, 41]",1,,,,,
4338,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,VI,4 Numbers,62645,28.3,"[3, 4, 5, 19, 30, 41]",1,,,,,
4339,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,VII,3 Numbers + SuperBall,96860,18.3,"[3, 4, 5, 19, 30, 41]",1,,,,,
4340,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,VIII,3 Numbers,1012010,7.9,"[3, 4, 5, 19, 30, 41]",1,,,,,
4341,https://www.lottoland.com/en/german-lottery/results-winning-numbers/21-03-2015,German Lotto,21-03-2015,IX,2 Numbers + SuperBall,626735,5,"[3, 4, 5, 19, 30, 41]",1,,,,,
4342,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,I,6 Numbers + SuperBall,0,1376678.4,"[6, 12, 23, 25, 40, 46]",9,,,,,
4343,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,II,6 Numbers,2,397949.6,"[6, 12, 23, 25, 40, 46]",9,,,,,
4344,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,III,5 Numbers + SuperBall,59,6744.9,"[6, 12, 23, 25, 40, 46]",9,,,,,
4345,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,IV,5 Numbers,477,2502.8,"[6, 12, 23, 25, 40, 46]",9,,,,,
4346,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,V,4 Numbers + SuperBall,2166,183.7,"[6, 12, 23, 25, 40, 46]",9,,,,,
4347,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,VI,4 Numbers,21743,36.6,"[6, 12, 23, 25, 40, 46]",9,,,,,
4348,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,VII,3 Numbers + SuperBall,39062,20.3,"[6, 12, 23, 25, 40, 46]",9,,,,,
4349,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,VIII,3 Numbers,376484,9.5,"[6, 12, 23, 25, 40, 46]",9,,,,,
4350,https://www.lottoland.com/en/german-lottery/results-winning-numbers/18-03-2015,German Lotto,18-03-2015,IX,2 Numbers + SuperBall,283926,5,"[6, 12, 23, 25, 40, 46]",9,,,,,
4351,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,I,6 Numbers + SuperBall,1,7873742.6,"[15, 21, 23, 39, 43, 48]",1,,,,,
4352,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,II,6 Numbers,1,1968057.1,"[15, 21, 23, 39, 43, 48]",1,,,,,
4353,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,III,5 Numbers + SuperBall,57,17263.6,"[15, 21, 23, 39, 43, 48]",1,,,,,
4354,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,IV,5 Numbers,635,4648.9,"[15, 21, 23, 39, 43, 48]",1,,,,,
4355,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,V,4 Numbers + SuperBall,3303,297.9,"[15, 21, 23, 39, 43, 48]",1,,,,,
4356,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,VI,4 Numbers,34927,56.3,"[15, 21, 23, 39, 43, 48]",1,,,,,
4357,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,VII,3 Numbers + SuperBall,63853,30.8,"[15, 21, 23, 39, 43, 48]",1,,,,,
4358,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,VIII,3 Numbers,676784,13,"[15, 21, 23, 39, 43, 48]",1,,,,,
4359,https://www.lottoland.com/en/german-lottery/results-winning-numbers/14-03-2015,German Lotto,14-03-2015,IX,2 Numbers + SuperBall,515918,5,"[15, 21, 23, 39, 43, 48]",1,,,,,
4360,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-02-2015,German Lotto,28-02-2015,I,6 Numbers + SuperBall,0,4637806.9,"[1, 6, 22, 42, 61]",[4],,,,,
4361,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-02-2015,German Lotto,28-02-2015,II,6 Numbers,0,1943344.2,"[1, 6, 22, 42, 61]",[4],,,,,
4362,https://www.lottoland.com/en/german-lottery/results-winning-numbers/28-02-2015,German Lotto,28-02-2015,III,5 Numbers + SuperBall,45,21592.7,"[1, 6, 22, 42, 61]",[4],,,,,
