,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
48,https://www.lottoland.com/en/superenalotto/results-winning-numbers/27-02-2021,SuperEnalotto,27-02-2021,I,6 Numbers,0,No hits,"[10, 37, 42, 69, 72, 86]",[85]
49,https://www.lottoland.com/en/superenalotto/results-winning-numbers/27-02-2021,SuperEnalotto,27-02-2021,II,5 Numbers + Jolly Number,0,No hits,"[10, 37, 42, 69, 72, 86]",[85]
50,https://www.lottoland.com/en/superenalotto/results-winning-numbers/27-02-2021,SuperEnalotto,27-02-2021,III,5 Numbers,7,34850.27,"[10, 37, 42, 69, 72, 86]",[85]
51,https://www.lottoland.com/en/superenalotto/results-winning-numbers/27-02-2021,SuperEnalotto,27-02-2021,IV,4 Numbers,715,351.87,"[10, 37, 42, 69, 72, 86]",[85]
52,https://www.lottoland.com/en/superenalotto/results-winning-numbers/27-02-2021,SuperEnalotto,27-02-2021,V,3 Numbers,27341,27.47,"[10, 37, 42, 69, 72, 86]",[85]
53,https://www.lottoland.com/en/superenalotto/results-winning-numbers/27-02-2021,SuperEnalotto,27-02-2021,VI,2 Numbers,425849,5.45,"[10, 37, 42, 69, 72, 86]",[85]
54,https://www.lottoland.com/en/superenalotto/results-winning-numbers/25-02-2021,SuperEnalotto,25-02-2021,I,6 Numbers,0,No hits,"[13, 26, 42, 71, 72, 73]",[62]
55,https://www.lottoland.com/en/superenalotto/results-winning-numbers/25-02-2021,SuperEnalotto,25-02-2021,II,5 Numbers + Jolly Number,0,No hits,"[13, 26, 42, 71, 72, 73]",[62]
56,https://www.lottoland.com/en/superenalotto/results-winning-numbers/25-02-2021,SuperEnalotto,25-02-2021,III,5 Numbers,6,32493.8,"[13, 26, 42, 71, 72, 73]",[62]
57,https://www.lottoland.com/en/superenalotto/results-winning-numbers/25-02-2021,SuperEnalotto,25-02-2021,IV,4 Numbers,550,368.37,"[13, 26, 42, 71, 72, 73]",[62]
58,https://www.lottoland.com/en/superenalotto/results-winning-numbers/25-02-2021,SuperEnalotto,25-02-2021,V,3 Numbers,21129,28.48,"[13, 26, 42, 71, 72, 73]",[62]
59,https://www.lottoland.com/en/superenalotto/results-winning-numbers/25-02-2021,SuperEnalotto,25-02-2021,VI,2 Numbers,340677,5.45,"[13, 26, 42, 71, 72, 73]",[62]
60,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-02-2021,SuperEnalotto,23-02-2021,I,6 Numbers,0,No hits,"[7, 37, 42, 57, 59, 87]",[15]
61,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-02-2021,SuperEnalotto,23-02-2021,II,5 Numbers + Jolly Number,0,No hits,"[7, 37, 42, 57, 59, 87]",[15]
62,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-02-2021,SuperEnalotto,23-02-2021,III,5 Numbers,6,33284.8,"[7, 37, 42, 57, 59, 87]",[15]
63,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-02-2021,SuperEnalotto,23-02-2021,IV,4 Numbers,787,263.46,"[7, 37, 42, 57, 59, 87]",[15]
64,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-02-2021,SuperEnalotto,23-02-2021,V,3 Numbers,24042,25.63,"[7, 37, 42, 57, 59, 87]",[15]
65,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-02-2021,SuperEnalotto,23-02-2021,VI,2 Numbers,340519,5.58,"[7, 37, 42, 57, 59, 87]",[15]
66,https://www.lottoland.com/en/superenalotto/results-winning-numbers/20-02-2021,SuperEnalotto,20-02-2021,I,6 Numbers,0,No hits,"[3, 18, 25, 31, 65, 75]",[29]
67,https://www.lottoland.com/en/superenalotto/results-winning-numbers/20-02-2021,SuperEnalotto,20-02-2021,II,5 Numbers + Jolly Number,0,No hits,"[3, 18, 25, 31, 65, 75]",[29]
68,https://www.lottoland.com/en/superenalotto/results-winning-numbers/20-02-2021,SuperEnalotto,20-02-2021,III,5 Numbers,11,21972.01,"[3, 18, 25, 31, 65, 75]",[29]
69,https://www.lottoland.com/en/superenalotto/results-winning-numbers/20-02-2021,SuperEnalotto,20-02-2021,IV,4 Numbers,816,305.55,"[3, 18, 25, 31, 65, 75]",[29]
70,https://www.lottoland.com/en/superenalotto/results-winning-numbers/20-02-2021,SuperEnalotto,20-02-2021,V,3 Numbers,31942,23.29,"[3, 18, 25, 31, 65, 75]",[29]
71,https://www.lottoland.com/en/superenalotto/results-winning-numbers/20-02-2021,SuperEnalotto,20-02-2021,VI,2 Numbers,477949,5,"[3, 18, 25, 31, 65, 75]",[29]
72,https://www.lottoland.com/en/superenalotto/results-winning-numbers/18-02-2021,SuperEnalotto,18-02-2021,I,6 Numbers,0,No hits,"[28, 52, 56, 62, 66, 72]",[58]
73,https://www.lottoland.com/en/superenalotto/results-winning-numbers/18-02-2021,SuperEnalotto,18-02-2021,II,5 Numbers + Jolly Number,0,No hits,"[28, 52, 56, 62, 66, 72]",[58]
74,https://www.lottoland.com/en/superenalotto/results-winning-numbers/18-02-2021,SuperEnalotto,18-02-2021,III,5 Numbers,9,21750.75,"[28, 52, 56, 62, 66, 72]",[58]
75,https://www.lottoland.com/en/superenalotto/results-winning-numbers/18-02-2021,SuperEnalotto,18-02-2021,IV,4 Numbers,508,400.38,"[28, 52, 56, 62, 66, 72]",[58]
76,https://www.lottoland.com/en/superenalotto/results-winning-numbers/18-02-2021,SuperEnalotto,18-02-2021,V,3 Numbers,19398,31.14,"[28, 52, 56, 62, 66, 72]",[58]
77,https://www.lottoland.com/en/superenalotto/results-winning-numbers/18-02-2021,SuperEnalotto,18-02-2021,VI,2 Numbers,310620,6,"[28, 52, 56, 62, 66, 72]",[58]
78,https://www.lottoland.com/en/superenalotto/results-winning-numbers/16-02-2021,SuperEnalotto,16-02-2021,I,6 Numbers,0,No hits,"[9, 19, 30, 52, 61, 76]",[54]
79,https://www.lottoland.com/en/superenalotto/results-winning-numbers/16-02-2021,SuperEnalotto,16-02-2021,II,5 Numbers + Jolly Number,0,No hits,"[9, 19, 30, 52, 61, 76]",[54]
80,https://www.lottoland.com/en/superenalotto/results-winning-numbers/16-02-2021,SuperEnalotto,16-02-2021,III,5 Numbers,6,33127.34,"[9, 19, 30, 52, 61, 76]",[54]
81,https://www.lottoland.com/en/superenalotto/results-winning-numbers/16-02-2021,SuperEnalotto,16-02-2021,IV,4 Numbers,762,270.87,"[9, 19, 30, 52, 61, 76]",[54]
82,https://www.lottoland.com/en/superenalotto/results-winning-numbers/16-02-2021,SuperEnalotto,16-02-2021,V,3 Numbers,28013,21.89,"[9, 19, 30, 52, 61, 76]",[54]
83,https://www.lottoland.com/en/superenalotto/results-winning-numbers/16-02-2021,SuperEnalotto,16-02-2021,VI,2 Numbers,413161,5,"[9, 19, 30, 52, 61, 76]",[54]
84,https://www.lottoland.com/en/superenalotto/results-winning-numbers/13-02-2021,SuperEnalotto,13-02-2021,I,6 Numbers,0,No hits,"[36, 39, 46, 58, 63, 77]",[57]
85,https://www.lottoland.com/en/superenalotto/results-winning-numbers/13-02-2021,SuperEnalotto,13-02-2021,II,5 Numbers + Jolly Number,0,No hits,"[36, 39, 46, 58, 63, 77]",[57]
86,https://www.lottoland.com/en/superenalotto/results-winning-numbers/13-02-2021,SuperEnalotto,13-02-2021,III,5 Numbers,9,26611.81,"[36, 39, 46, 58, 63, 77]",[57]
87,https://www.lottoland.com/en/superenalotto/results-winning-numbers/13-02-2021,SuperEnalotto,13-02-2021,IV,4 Numbers,564,438.2,"[36, 39, 46, 58, 63, 77]",[57]
88,https://www.lottoland.com/en/superenalotto/results-winning-numbers/13-02-2021,SuperEnalotto,13-02-2021,V,3 Numbers,21838,33.77,"[36, 39, 46, 58, 63, 77]",[57]
89,https://www.lottoland.com/en/superenalotto/results-winning-numbers/13-02-2021,SuperEnalotto,13-02-2021,VI,2 Numbers,353564,6.45,"[36, 39, 46, 58, 63, 77]",[57]
90,https://www.lottoland.com/en/superenalotto/results-winning-numbers/11-02-2021,SuperEnalotto,44502,I,6 Numbers,0,No hits,"[5, 34, 47, 60, 69, 70]",[64]
91,https://www.lottoland.com/en/superenalotto/results-winning-numbers/11-02-2021,SuperEnalotto,44502,II,5 Numbers + Jolly Number,0,No hits,"[5, 34, 47, 60, 69, 70]",[64]
92,https://www.lottoland.com/en/superenalotto/results-winning-numbers/11-02-2021,SuperEnalotto,44502,III,5 Numbers,2,99310.9,"[5, 34, 47, 60, 69, 70]",[64]
93,https://www.lottoland.com/en/superenalotto/results-winning-numbers/11-02-2021,SuperEnalotto,44502,IV,4 Numbers,503,410.06,"[5, 34, 47, 60, 69, 70]",[64]
94,https://www.lottoland.com/en/superenalotto/results-winning-numbers/11-02-2021,SuperEnalotto,44502,V,3 Numbers,20234,30.29,"[5, 34, 47, 60, 69, 70]",[64]
95,https://www.lottoland.com/en/superenalotto/results-winning-numbers/11-02-2021,SuperEnalotto,44502,VI,2 Numbers,350029,5.4,"[5, 34, 47, 60, 69, 70]",[64]
96,https://www.lottoland.com/en/superenalotto/results-winning-numbers/09-02-2021,SuperEnalotto,44441,I,6 Numbers,0,No hits,"[7, 8, 19, 33, 40, 48]",[54]
97,https://www.lottoland.com/en/superenalotto/results-winning-numbers/09-02-2021,SuperEnalotto,44441,II,5 Numbers + Jolly Number,0,No hits,"[7, 8, 19, 33, 40, 48]",[54]
98,https://www.lottoland.com/en/superenalotto/results-winning-numbers/09-02-2021,SuperEnalotto,44441,III,5 Numbers,6,33372.26,"[7, 8, 19, 33, 40, 48]",[54]
99,https://www.lottoland.com/en/superenalotto/results-winning-numbers/09-02-2021,SuperEnalotto,44441,IV,4 Numbers,911,228.18,"[7, 8, 19, 33, 40, 48]",[54]
100,https://www.lottoland.com/en/superenalotto/results-winning-numbers/09-02-2021,SuperEnalotto,44441,V,3 Numbers,36234,17.05,"[7, 8, 19, 33, 40, 48]",[54]
101,https://www.lottoland.com/en/superenalotto/results-winning-numbers/09-02-2021,SuperEnalotto,44441,VI,2 Numbers,495550,5,"[7, 8, 19, 33, 40, 48]",[54]
102,https://www.lottoland.com/en/superenalotto/results-winning-numbers/06-02-2021,SuperEnalotto,44349,I,6 Numbers,0,No hits,"[36, 49, 50, 61, 66, 76]",[82]
103,https://www.lottoland.com/en/superenalotto/results-winning-numbers/06-02-2021,SuperEnalotto,44349,II,5 Numbers + Jolly Number,0,No hits,"[36, 49, 50, 61, 66, 76]",[82]
104,https://www.lottoland.com/en/superenalotto/results-winning-numbers/06-02-2021,SuperEnalotto,44349,III,5 Numbers,6,40179.23,"[36, 49, 50, 61, 66, 76]",[82]
105,https://www.lottoland.com/en/superenalotto/results-winning-numbers/06-02-2021,SuperEnalotto,44349,IV,4 Numbers,476,522.51,"[36, 49, 50, 61, 66, 76]",[82]
