,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
1232,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-2050,Multi Keno,-2021-2050,4,0.48,0.48,0.96,"[3, 4, 14, 15, 18, 21, 27, 28, 30, 37, 42, 50, 53, 57, 60, 62, 69, 73, 78, 80]",[28],4.8,20.16,,,
1233,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-2050,Multi Keno,-2021-2050,PLUS,1.44,1.44,3.36,"[3, 4, 14, 15, 18, 21, 27, 28, 30, 37, 42, 50, 53, 57, 60, 62, 69, 73, 78, 80]",[28],19.2,92.16,,,
1234,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-2050,Multi Keno,-2021-2050,3,--,--,--,"[3, 4, 14, 15, 18, 21, 27, 28, 30, 37, 42, 50, 53, 57, 60, 62, 69, 73, 78, 80]",[28],0.96,1.92,12.96,,
1235,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[3, 4, 14, 15, 18, 21, 27, 28, 30, 37, 42, 50, 53, 57, 60, 62, 69, 73, 78, 80]",[28],4.8,11.52,51.36,,
1236,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-2050,Multi Keno,-2021-2050,2,--,--,--,"[3, 4, 14, 15, 18, 21, 27, 28, 30, 37, 42, 50, 53, 57, 60, 62, 69, 73, 78, 80]",[28],--,0.48,0.48,3.84,
1237,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[3, 4, 14, 15, 18, 21, 27, 28, 30, 37, 42, 50, 53, 57, 60, 62, 69, 73, 78, 80]",[28],2.4,3.84,6.72,28.8,
1238,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-2050,Multi Keno,-2021-2050,1,--,--,--,"[3, 4, 14, 15, 18, 21, 27, 28, 30, 37, 42, 50, 53, 57, 60, 62, 69, 73, 78, 80]",[28],--,--,--,--,0.96
1239,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-2050,Multi Keno,-2021-2050,PLUS,2.4,3.36,3.36,"[3, 4, 14, 15, 18, 21, 27, 28, 30, 37, 42, 50, 53, 57, 60, 62, 69, 73, 78, 80]",[28],3.36,3.84,4.32,5.76,21.12
1240,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,,,,,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1241,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,10,60000,,,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1242,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,600000,,,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1243,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,9,2400,16800,,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1244,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,12000,72000,,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1245,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,8,124.8,480,5280,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1246,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,364.8,2400,31200,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1247,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,7,33.6,72,144,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1248,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,91.2,216,432,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1249,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,6,2.88,10.08,14.4,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1250,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,8.64,29.28,43.2,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],,,,,
1251,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,5,0.96,1.92,4.8,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],168,,,,
1252,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,2.88,5.28,11.52,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],432,,,,
1253,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,4,0.48,0.48,0.96,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],4.8,20.16,,,
1254,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,1.44,1.44,3.36,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],19.2,92.16,,,
1255,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,3,--,--,--,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],0.96,1.92,12.96,,
1256,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,0.96,0.96,0.96,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],4.8,11.52,51.36,,
1257,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,2,--,--,--,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],--,0.48,0.48,3.84,
1258,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,0.96,0.96,0.96,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],2.4,3.84,6.72,28.8,
1259,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,1,--,--,--,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],--,--,--,--,0.96
1260,https://www.lottoland.com/en/multi-keno/results-winning-numbers/21-02-2021-1300,Multi Keno,-2021-1300,PLUS,2.4,3.36,3.36,"[1, 2, 15, 23, 24, 30, 32, 39, 49, 50, 54, 55, 59, 60, 62, 65, 67, 70, 72, 78]",[50],3.36,3.84,4.32,5.76,21.12
1261,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,,,,,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1262,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,10,60000,,,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1263,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,600000,,,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1264,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,9,2400,16800,,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1265,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,12000,72000,,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1266,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,8,124.8,480,5280,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1267,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,364.8,2400,31200,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1268,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,7,33.6,72,144,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1269,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,91.2,216,432,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1270,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,6,2.88,10.08,14.4,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1271,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,8.64,29.28,43.2,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],,,,,
1272,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,5,0.96,1.92,4.8,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],168,,,,
1273,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,2.88,5.28,11.52,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],432,,,,
1274,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,4,0.48,0.48,0.96,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],4.8,20.16,,,
1275,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,1.44,1.44,3.36,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],19.2,92.16,,,
1276,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,3,--,--,--,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],0.96,1.92,12.96,,
1277,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],4.8,11.52,51.36,,
1278,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,2,--,--,--,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],--,0.48,0.48,3.84,
1279,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],2.4,3.84,6.72,28.8,
1280,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,1,--,--,--,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],--,--,--,--,0.96
1281,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-2050,Multi Keno,-2021-2050,PLUS,2.4,3.36,3.36,"[2, 3, 5, 10, 13, 15, 25, 28, 29, 30, 32, 36, 43, 46, 49, 50, 54, 64, 65, 72]",[72],3.36,3.84,4.32,5.76,21.12
1282,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,,,,,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1283,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,10,60000,,,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1284,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,600000,,,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1285,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,9,2400,16800,,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1286,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,12000,72000,,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1287,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,8,124.8,480,5280,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1288,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,364.8,2400,31200,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1289,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,7,33.6,72,144,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1290,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,91.2,216,432,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1291,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,6,2.88,10.08,14.4,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1292,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,8.64,29.28,43.2,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],,,,,
1293,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,5,0.96,1.92,4.8,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],168,,,,
1294,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,2.88,5.28,11.52,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],432,,,,
1295,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,4,0.48,0.48,0.96,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],4.8,20.16,,,
1296,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,1.44,1.44,3.36,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],19.2,92.16,,,
1297,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,3,--,--,--,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],0.96,1.92,12.96,,
1298,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,0.96,0.96,0.96,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],4.8,11.52,51.36,,
1299,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,2,--,--,--,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],--,0.48,0.48,3.84,
1300,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,0.96,0.96,0.96,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],2.4,3.84,6.72,28.8,
1301,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,1,--,--,--,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],--,--,--,--,0.96
1302,https://www.lottoland.com/en/multi-keno/results-winning-numbers/20-02-2021-1300,Multi Keno,-2021-1300,PLUS,2.4,3.36,3.36,"[3, 16, 17, 18, 24, 26, 29, 31, 38, 43, 45, 51, 57, 58, 62, 65, 69, 70, 72, 75]",[31],3.36,3.84,4.32,5.76,21.12
1303,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,,,,,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1304,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,10,60000,,,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1305,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,600000,,,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1306,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,9,2400,16800,,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1307,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,12000,72000,,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1308,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,8,124.8,480,5280,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1309,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,364.8,2400,31200,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1310,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,7,33.6,72,144,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1311,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,91.2,216,432,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1312,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,6,2.88,10.08,14.4,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1313,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,8.64,29.28,43.2,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],,,,,
1314,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,5,0.96,1.92,4.8,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],168,,,,
1315,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,2.88,5.28,11.52,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],432,,,,
1316,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,4,0.48,0.48,0.96,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],4.8,20.16,,,
1317,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,1.44,1.44,3.36,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],19.2,92.16,,,
1318,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,3,--,--,--,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],0.96,1.92,12.96,,
1319,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],4.8,11.52,51.36,,
1320,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,2,--,--,--,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],--,0.48,0.48,3.84,
1321,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,0.96,0.96,0.96,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],2.4,3.84,6.72,28.8,
1322,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,1,--,--,--,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],--,--,--,--,0.96
1323,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-2050,Multi Keno,-2021-2050,PLUS,2.4,3.36,3.36,"[2, 4, 5, 6, 10, 13, 14, 16, 20, 36, 38, 44, 48, 56, 59, 62, 65, 74, 77, 80]",[48],3.36,3.84,4.32,5.76,21.12
1324,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-1300,Multi Keno,-2021-1300,,,,,"[4, 6, 9, 11, 18, 23, 29, 31, 33, 35, 42, 44, 45, 50, 52, 53, 57, 65, 68, 75]",[68],,,,,
1325,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-1300,Multi Keno,-2021-1300,10,60000,,,"[4, 6, 9, 11, 18, 23, 29, 31, 33, 35, 42, 44, 45, 50, 52, 53, 57, 65, 68, 75]",[68],,,,,
1326,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-1300,Multi Keno,-2021-1300,PLUS,600000,,,"[4, 6, 9, 11, 18, 23, 29, 31, 33, 35, 42, 44, 45, 50, 52, 53, 57, 65, 68, 75]",[68],,,,,
1327,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-1300,Multi Keno,-2021-1300,9,2400,16800,,"[4, 6, 9, 11, 18, 23, 29, 31, 33, 35, 42, 44, 45, 50, 52, 53, 57, 65, 68, 75]",[68],,,,,
1328,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-1300,Multi Keno,-2021-1300,PLUS,12000,72000,,"[4, 6, 9, 11, 18, 23, 29, 31, 33, 35, 42, 44, 45, 50, 52, 53, 57, 65, 68, 75]",[68],,,,,
1329,https://www.lottoland.com/en/multi-keno/results-winning-numbers/19-02-2021-1300,Multi Keno,-2021-1300,8,124.8,480,5280,"[4, 6, 9, 11, 18, 23, 29, 31, 33, 35, 42, 44, 45, 50, 52, 53, 57, 65, 68, 75]",[68],,,,,
