,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
0,,,,Strange representation of data,,,,,,,,,
3185,https://www.lottoland.com/en/keno/results-winning-numbers/30-06-2020,German Keno,30-06-2020,7,15,20,100,"[8, 9, 10, 11, 12, 15, 22, 36, 42, 43, 46, 52, 53, 54, 58, 62, 64, 65, 67, 70]",[],,,,
3186,https://www.lottoland.com/en/keno/results-winning-numbers/30-06-2020,German Keno,30-06-2020,6,5,5,15,"[8, 9, 10, 11, 12, 15, 22, 36, 42, 43, 46, 52, 53, 54, 58, 62, 64, 65, 67, 70]",[],,,,
3187,https://www.lottoland.com/en/keno/results-winning-numbers/30-06-2020,German Keno,30-06-2020,5,2,2,2,"[8, 9, 10, 11, 12, 15, 22, 36, 42, 43, 46, 52, 53, 54, 58, 62, 64, 65, 67, 70]",[],100,,,
3188,https://www.lottoland.com/en/keno/results-winning-numbers/30-06-2020,German Keno,30-06-2020,4,--,--,1,"[8, 9, 10, 11, 12, 15, 22, 36, 42, 43, 46, 52, 53, 54, 58, 62, 64, 65, 67, 70]",[],7,22,,
3189,https://www.lottoland.com/en/keno/results-winning-numbers/30-06-2020,German Keno,30-06-2020,3,--,--,--,"[8, 9, 10, 11, 12, 15, 22, 36, 42, 43, 46, 52, 53, 54, 58, 62, 64, 65, 67, 70]",[],2,2,16,
3190,https://www.lottoland.com/en/keno/results-winning-numbers/30-06-2020,German Keno,30-06-2020,2,--,--,--,"[8, 9, 10, 11, 12, 15, 22, 36, 42, 43, 46, 52, 53, 54, 58, 62, 64, 65, 67, 70]",[],--,1,1,6
3191,https://www.lottoland.com/en/keno/results-winning-numbers/30-06-2020,German Keno,30-06-2020,1,--,--,--,"[8, 9, 10, 11, 12, 15, 22, 36, 42, 43, 46, 52, 53, 54, 58, 62, 64, 65, 67, 70]",[],--,--,--,--
3192,https://www.lottoland.com/en/keno/results-winning-numbers/30-06-2020,German Keno,30-06-2020,0,2,2,1,"[8, 9, 10, 11, 12, 15, 22, 36, 42, 43, 46, 52, 53, 54, 58, 62, 64, 65, 67, 70]",[],--,--,--,--
3193,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,,,,,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],,,,
3194,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,10,100000,,,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],,,,
3195,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,9,1000,50000,,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],,,,
3196,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,8,100,1000,10000,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],,,,
3197,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,7,15,20,100,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],,,,
3198,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,6,5,5,15,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],,,,
3199,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,5,2,2,2,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],100,,,
3200,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,4,--,--,1,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],7,22,,
3201,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,3,--,--,--,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],2,2,16,
3202,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,2,--,--,--,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],--,1,1,6
3203,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,1,--,--,--,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],--,--,--,--
3204,https://www.lottoland.com/en/keno/results-winning-numbers/29-06-2020,German Keno,29-06-2020,0,2,2,1,"[1, 2, 6, 8, 16, 17, 19, 34, 35, 40, 42, 43, 47, 48, 49, 52, 59, 64, 67, 68]",[],--,--,--,--
3205,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,,,,,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],,,,
3206,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,10,100000,,,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],,,,
3207,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,9,1000,50000,,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],,,,
3208,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,8,100,1000,10000,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],,,,
3209,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,7,15,20,100,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],,,,
3210,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,6,5,5,15,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],,,,
3211,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,5,2,2,2,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],100,,,
3212,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,4,--,--,1,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],7,22,,
3213,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,3,--,--,--,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],2,2,16,
3214,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,2,--,--,--,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],--,1,1,6
3215,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,1,--,--,--,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],--,--,--,--
3216,https://www.lottoland.com/en/keno/results-winning-numbers/28-06-2020,German Keno,28-06-2020,0,2,2,1,"[3, 11, 12, 14, 18, 25, 28, 32, 37, 39, 40, 44, 46, 50, 54, 55, 59, 60, 63, 64]",[],--,--,--,--
3217,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,,,,,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],,,,
3218,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,10,100000,,,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],,,,
3219,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,9,1000,50000,,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],,,,
3220,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,8,100,1000,10000,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],,,,
3221,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,7,15,20,100,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],,,,
3222,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,6,5,5,15,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],,,,
3223,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,5,2,2,2,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],100,,,
3224,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,4,--,--,1,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],7,22,,
3225,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,3,--,--,--,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],2,2,16,
3226,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,2,--,--,--,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],--,1,1,6
3227,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,1,--,--,--,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],--,--,--,--
3228,https://www.lottoland.com/en/keno/results-winning-numbers/27-06-2020,German Keno,27-06-2020,0,2,2,1,"[2, 4, 5, 12, 13, 18, 19, 20, 26, 28, 30, 33, 36, 37, 43, 49, 50, 55, 61, 64]",[],--,--,--,--
3229,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,,,,,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],,,,
3230,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,10,100000,,,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],,,,
3231,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,9,1000,50000,,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],,,,
3232,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,8,100,1000,10000,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],,,,
3233,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,7,15,20,100,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],,,,
3234,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,6,5,5,15,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],,,,
3235,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,5,2,2,2,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],100,,,
3236,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,4,--,--,1,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],7,22,,
3237,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,3,--,--,--,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],2,2,16,
3238,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,2,--,--,--,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],--,1,1,6
3239,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,1,--,--,--,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],--,--,--,--
3240,https://www.lottoland.com/en/keno/results-winning-numbers/26-06-2020,German Keno,26-06-2020,0,2,2,1,"[4, 5, 7, 9, 10, 12, 15, 25, 27, 29, 30, 31, 35, 37, 38, 39, 42, 48, 50, 69]",[],--,--,--,--
3241,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,,,,,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],,,,
3242,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,10,100000,,,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],,,,
3243,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,9,1000,50000,,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],,,,
3244,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,8,100,1000,10000,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],,,,
3245,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,7,15,20,100,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],,,,
3246,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,6,5,5,15,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],,,,
3247,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,5,2,2,2,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],100,,,
3248,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,4,--,--,1,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],7,22,,
3249,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,3,--,--,--,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],2,2,16,
3250,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,2,--,--,--,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],--,1,1,6
3251,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,1,--,--,--,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],--,--,--,--
3252,https://www.lottoland.com/en/keno/results-winning-numbers/25-06-2020,German Keno,25-06-2020,0,2,2,1,"[4, 5, 6, 8, 12, 17, 19, 22, 26, 30, 38, 49, 53, 55, 59, 64, 65, 67, 68, 69]",[],--,--,--,--
3253,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,,,,,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],,,,
3254,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,10,100000,,,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],,,,
3255,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,9,1000,50000,,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],,,,
3256,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,8,100,1000,10000,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],,,,
3257,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,7,15,20,100,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],,,,
3258,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,6,5,5,15,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],,,,
3259,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,5,2,2,2,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],100,,,
3260,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,4,--,--,1,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],7,22,,
3261,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,3,--,--,--,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],2,2,16,
3262,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,2,--,--,--,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],--,1,1,6
3263,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,1,--,--,--,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],--,--,--,--
3264,https://www.lottoland.com/en/keno/results-winning-numbers/24-06-2020,German Keno,24-06-2020,0,2,2,1,"[4, 8, 10, 19, 20, 21, 23, 27, 29, 30, 32, 35, 38, 39, 42, 53, 55, 60, 66, 68]",[],--,--,--,--
3265,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,,,,,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],,,,
3266,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,10,100000,,,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],,,,
3267,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,9,1000,50000,,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],,,,
3268,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,8,100,1000,10000,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],,,,
3269,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,7,15,20,100,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],,,,
3270,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,6,5,5,15,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],,,,
3271,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,5,2,2,2,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],100,,,
3272,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,4,--,--,1,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],7,22,,
3273,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,3,--,--,--,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],2,2,16,
3274,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,2,--,--,--,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],--,1,1,6
3275,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,1,--,--,--,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],--,--,--,--
3276,https://www.lottoland.com/en/keno/results-winning-numbers/23-06-2020,German Keno,23-06-2020,0,2,2,1,"[1, 2, 4, 7, 10, 11, 13, 16, 24, 33, 38, 39, 47, 56, 58, 61, 63, 66, 69, 70]",[],--,--,--,--
3277,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,,,,,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],,,,
3278,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,10,100000,,,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],,,,
3279,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,9,1000,50000,,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],,,,
3280,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,8,100,1000,10000,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],,,,
3281,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,7,15,20,100,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],,,,
3282,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,6,5,5,15,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],,,,
3283,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,5,2,2,2,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],100,,,
3284,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,4,--,--,1,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],7,22,,
3285,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,3,--,--,--,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],2,2,16,
3286,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,2,--,--,--,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],--,1,1,6
3287,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,1,--,--,--,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],--,--,--,--
3288,https://www.lottoland.com/en/keno/results-winning-numbers/22-06-2020,German Keno,22-06-2020,0,2,2,1,"[3, 6, 8, 12, 14, 20, 21, 22, 26, 28, 29, 30, 33, 36, 41, 46, 50, 63, 65, 70]",[],--,--,--,--
3289,https://www.lottoland.com/en/keno/results-winning-numbers/21-06-2020,German Keno,21-06-2020,,,,,"[1, 4, 8, 11, 17, 20, 26, 27, 35, 36, 40, 41, 43, 47, 51, 55, 56, 58, 61, 69]",[],,,,
3290,https://www.lottoland.com/en/keno/results-winning-numbers/21-06-2020,German Keno,21-06-2020,10,100000,,,"[1, 4, 8, 11, 17, 20, 26, 27, 35, 36, 40, 41, 43, 47, 51, 55, 56, 58, 61, 69]",[],,,,
3291,https://www.lottoland.com/en/keno/results-winning-numbers/21-06-2020,German Keno,21-06-2020,9,1000,50000,,"[1, 4, 8, 11, 17, 20, 26, 27, 35, 36, 40, 41, 43, 47, 51, 55, 56, 58, 61, 69]",[],,,,
3292,https://www.lottoland.com/en/keno/results-winning-numbers/21-06-2020,German Keno,21-06-2020,8,100,1000,10000,"[1, 4, 8, 11, 17, 20, 26, 27, 35, 36, 40, 41, 43, 47, 51, 55, 56, 58, 61, 69]",[],,,,
3293,https://www.lottoland.com/en/keno/results-winning-numbers/21-06-2020,German Keno,21-06-2020,7,15,20,100,"[1, 4, 8, 11, 17, 20, 26, 27, 35, 36, 40, 41, 43, 47, 51, 55, 56, 58, 61, 69]",[],,,,
3294,https://www.lottoland.com/en/keno/results-winning-numbers/21-06-2020,German Keno,21-06-2020,6,5,5,15,"[1, 4, 8, 11, 17, 20, 26, 27, 35, 36, 40, 41, 43, 47, 51, 55, 56, 58, 61, 69]",[],,,,
3295,https://www.lottoland.com/en/keno/results-winning-numbers/21-06-2020,German Keno,21-06-2020,5,2,2,2,"[1, 4, 8, 11, 17, 20, 26, 27, 35, 36, 40, 41, 43, 47, 51, 55, 56, 58, 61, 69]",[],100,,,
