,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
36,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/24-02-2021,Swedish Lotto Plus,24-02-2021,II,6 Numbers + Bonus,1486.26,,"[3, 5, 12, 13, 21, 24, 25]","[14, 17, 23, 33]"
37,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/24-02-2021,Swedish Lotto Plus,24-02-2021,III,6 Numbers,148.63,,"[3, 5, 12, 13, 21, 24, 25]","[14, 17, 23, 33]"
38,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/24-02-2021,Swedish Lotto Plus,24-02-2021,IV,5 Numbers,14.86,,"[3, 5, 12, 13, 21, 24, 25]","[14, 17, 23, 33]"
39,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/24-02-2021,Swedish Lotto Plus,24-02-2021,V,4 Numbers,1.98,,"[3, 5, 12, 13, 21, 24, 25]","[14, 17, 23, 33]"
40,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-02-2021,Swedish Lotto Plus,20-02-2021,I,7 Numbers,895974.12,,"[2, 4, 17, 18, 22, 30, 35]","[1, 8, 16, 19]"
41,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-02-2021,Swedish Lotto Plus,20-02-2021,II,6 Numbers + Bonus,1493.29,,"[2, 4, 17, 18, 22, 30, 35]","[1, 8, 16, 19]"
42,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-02-2021,Swedish Lotto Plus,20-02-2021,III,6 Numbers,149.33,,"[2, 4, 17, 18, 22, 30, 35]","[1, 8, 16, 19]"
43,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-02-2021,Swedish Lotto Plus,20-02-2021,IV,5 Numbers,14.93,,"[2, 4, 17, 18, 22, 30, 35]","[1, 8, 16, 19]"
44,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/20-02-2021,Swedish Lotto Plus,20-02-2021,V,4 Numbers,1.99,,"[2, 4, 17, 18, 22, 30, 35]","[1, 8, 16, 19]"
45,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/17-02-2021,Swedish Lotto Plus,17-02-2021,I,7 Numbers,597113.67,,"[7, 17, 19, 20, 26, 28, 29]","[3, 15, 23, 25]"
46,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/17-02-2021,Swedish Lotto Plus,17-02-2021,II,6 Numbers + Bonus,1492.78,,"[7, 17, 19, 20, 26, 28, 29]","[3, 15, 23, 25]"
47,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/17-02-2021,Swedish Lotto Plus,17-02-2021,III,6 Numbers,149.28,,"[7, 17, 19, 20, 26, 28, 29]","[3, 15, 23, 25]"
48,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/17-02-2021,Swedish Lotto Plus,17-02-2021,IV,5 Numbers,14.93,,"[7, 17, 19, 20, 26, 28, 29]","[3, 15, 23, 25]"
49,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/17-02-2021,Swedish Lotto Plus,17-02-2021,V,4 Numbers,1.99,,"[7, 17, 19, 20, 26, 28, 29]","[3, 15, 23, 25]"
50,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-02-2021,Swedish Lotto Plus,13-02-2021,I,7 Numbers,297615.21,,"[1, 11, 13, 24, 28, 30, 34]","[8, 12, 25, 27]"
51,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-02-2021,Swedish Lotto Plus,13-02-2021,II,6 Numbers + Bonus,1488.08,,"[1, 11, 13, 24, 28, 30, 34]","[8, 12, 25, 27]"
52,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-02-2021,Swedish Lotto Plus,13-02-2021,III,6 Numbers,148.81,,"[1, 11, 13, 24, 28, 30, 34]","[8, 12, 25, 27]"
53,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-02-2021,Swedish Lotto Plus,13-02-2021,IV,5 Numbers,14.88,,"[1, 11, 13, 24, 28, 30, 34]","[8, 12, 25, 27]"
54,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/13-02-2021,Swedish Lotto Plus,13-02-2021,V,4 Numbers,1.98,,"[1, 11, 13, 24, 28, 30, 34]","[8, 12, 25, 27]"
55,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/10-02-2021,Swedish Lotto Plus,44471,I,7 Numbers,1587485.06,,"[4, 8, 11, 19, 21, 26, 29]","[3, 7, 13, 35]"
56,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/10-02-2021,Swedish Lotto Plus,44471,II,6 Numbers + Bonus,1488.27,,"[4, 8, 11, 19, 21, 26, 29]","[3, 7, 13, 35]"
57,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/10-02-2021,Swedish Lotto Plus,44471,III,6 Numbers,148.83,,"[4, 8, 11, 19, 21, 26, 29]","[3, 7, 13, 35]"
58,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/10-02-2021,Swedish Lotto Plus,44471,IV,5 Numbers,14.88,,"[4, 8, 11, 19, 21, 26, 29]","[3, 7, 13, 35]"
59,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/10-02-2021,Swedish Lotto Plus,44471,V,4 Numbers,1.98,,"[4, 8, 11, 19, 21, 26, 29]","[3, 7, 13, 35]"
60,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-02-2021,Swedish Lotto Plus,44349,I,7 Numbers,1284932.5,,"[2, 6, 10, 18, 19, 32, 34]","[11, 17, 20, 21]"
61,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-02-2021,Swedish Lotto Plus,44349,II,6 Numbers + Bonus,1482.61,,"[2, 6, 10, 18, 19, 32, 34]","[11, 17, 20, 21]"
62,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-02-2021,Swedish Lotto Plus,44349,III,6 Numbers,148.26,,"[2, 6, 10, 18, 19, 32, 34]","[11, 17, 20, 21]"
63,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-02-2021,Swedish Lotto Plus,44349,IV,5 Numbers,14.83,,"[2, 6, 10, 18, 19, 32, 34]","[11, 17, 20, 21]"
64,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/06-02-2021,Swedish Lotto Plus,44349,V,4 Numbers,1.98,,"[2, 6, 10, 18, 19, 32, 34]","[11, 17, 20, 21]"
65,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-02-2021,Swedish Lotto Plus,44257,I,7 Numbers,1085894.45,,"[1, 2, 16, 21, 23, 24, 30]","[4, 11, 12, 26]"
66,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-02-2021,Swedish Lotto Plus,44257,II,6 Numbers + Bonus,1480.77,,"[1, 2, 16, 21, 23, 24, 30]","[4, 11, 12, 26]"
67,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-02-2021,Swedish Lotto Plus,44257,III,6 Numbers,148.08,,"[1, 2, 16, 21, 23, 24, 30]","[4, 11, 12, 26]"
68,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-02-2021,Swedish Lotto Plus,44257,IV,5 Numbers,14.81,,"[1, 2, 16, 21, 23, 24, 30]","[4, 11, 12, 26]"
69,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/03-02-2021,Swedish Lotto Plus,44257,V,4 Numbers,1.97,,"[1, 2, 16, 21, 23, 24, 30]","[4, 11, 12, 26]"
70,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-01-2021,Swedish Lotto Plus,30-01-2021,I,7 Numbers,988317.98,,"[3, 8, 10, 13, 22, 26, 30]","[7, 18, 21, 35]"
71,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-01-2021,Swedish Lotto Plus,30-01-2021,II,6 Numbers + Bonus,1482.48,,"[3, 8, 10, 13, 22, 26, 30]","[7, 18, 21, 35]"
72,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-01-2021,Swedish Lotto Plus,30-01-2021,III,6 Numbers,148.25,,"[3, 8, 10, 13, 22, 26, 30]","[7, 18, 21, 35]"
73,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-01-2021,Swedish Lotto Plus,30-01-2021,IV,5 Numbers,14.82,,"[3, 8, 10, 13, 22, 26, 30]","[7, 18, 21, 35]"
74,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/30-01-2021,Swedish Lotto Plus,30-01-2021,V,4 Numbers,1.98,,"[3, 8, 10, 13, 22, 26, 30]","[7, 18, 21, 35]"
75,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-01-2021,Swedish Lotto Plus,27-01-2021,I,7 Numbers,593988.77,,"[1, 2, 4, 9, 10, 31, 32]","[11, 13, 23, 33]"
76,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-01-2021,Swedish Lotto Plus,27-01-2021,II,6 Numbers + Bonus,1484.97,,"[1, 2, 4, 9, 10, 31, 32]","[11, 13, 23, 33]"
77,https://www.lottoland.com/en/swedish-lottery/results-winning-numbers/27-01-2021,Swedish Lotto Plus,27-01-2021,III,6 Numbers,148.5,,"[1, 2, 4, 9, 10, 31, 32]","[11, 13, 23, 33]"
